beneficiary_id,age,last_transaction_days,monthly_amount,transaction_frequency,aadhaar_verified,bank_account_reuse_count,death_record_match,location_mismatch,fraud_label
B04233,49,23,2464,2,1,1,0,0,0
B04234,50,6,2002,2,1,1,0,0,0
B04235,64,24,3876,4,1,1,0,0,0
B04236,62,24,4553,2,1,1,0,0,0
B04237,74,25,4697,1,0,1,0,0,0
B04238,53,1,2742,2,1,1,0,0,0
B04239,71,3,3591,2,0,1,0,0,0
B04240,74,24,3192,1,1,1,0,0,0
B04241,67,20,3973,2,1,1,0,0,0
B04242,44,29,4650,4,0,1,0,0,0
B04243,54,16,3610,3,1,1,0,0,0
B04244,58,17,1356,3,1,1,0,0,0
B04245,73,11,1790,4,1,1,0,0,0
B04246,73,12,2252,3,0,1,0,0,0
B04247,82,22,1266,1,1,1,0,0,0
B04248,70,28,2064,1,1,1,0,0,0
B04249,27,5,3166,4,1,1,0,0,0
B04250,57,2,2238,1,1,1,0,0,0
B04251,62,9,1626,1,1,1,0,0,0
B04252,60,23,1798,4,0,1,0,0,0
B04253,95,11,2693,1,1,1,0,0,0
B04254,30,3,3478,1,1,1,0,0,0
B04255,99,21,1933,4,1,1,0,0,0
B04256,73,13,3131,2,1,1,0,0,0
B04257,52,5,3728,3,1,3,0,0,1
B04258,51,8,2955,1,1,1,0,0,0
B04259,69,26,1533,1,1,5,0,0,1
B04260,65,278,1700,2,1,1,0,0,1
B04261,54,5,3320,3,1,1,0,0,0
B04262,66,20,3498,3,1,1,0,0,0
B04263,32,19,4883,6,1,1,0,0,1
B04264,48,15,3883,1,1,1,0,0,0
B04265,59,9,3413,2,1,1,0,0,0
B04266,83,6,1432,1,1,1,0,0,0
B04267,45,3,1567,4,1,1,0,0,0
B04268,76,4,2417,3,1,1,0,0,0
B04269,47,373,1007,1,1,1,0,0,1
B04270,74,26,4817,3,1,1,0,0,0
B04271,61,18,3585,2,0,1,0,0,0
B04272,53,8,1029,1,1,1,0,0,0
B04273,58,16,1682,3,1,1,0,0,0
B04274,78,25,2875,1,1,1,0,0,0
B04275,75,3,4061,1,1,1,0,0,0
B04276,57,20,4380,2,1,1,0,0,0
B04277,70,8,2791,1,1,1,0,0,0
B04278,75,9,1744,2,1,1,0,0,0
B04279,25,28,1271,3,1,1,0,0,0
B04280,78,23,4147,1,1,1,0,0,0
B04281,68,8,4348,3,1,1,0,0,0
B04282,65,4,1601,3,1,1,0,0,0
B04283,54,11,1830,2,0,1,0,0,0
B04284,79,27,4698,3,1,1,0,0,0
B04285,82,20,4746,4,1,1,0,0,0
B04286,51,7,4636,2,1,3,0,0,1
B04287,54,6,4897,3,1,1,0,0,0
B04288,60,11,1983,1,1,1,0,0,0
B04289,31,8,1259,1,1,1,0,0,0
B04290,71,4,3402,1,1,1,0,0,0
B04291,49,1,2721,3,1,1,0,0,0
B04292,95,5,1459,5,1,1,1,0,1
B04293,76,25,4753,3,1,1,0,0,0
B04294,43,29,4259,2,1,1,0,0,0
B04295,78,21,4752,4,1,1,0,0,0
B04296,96,13,1295,2,1,1,0,0,0
B04297,88,1,2909,3,1,1,0,0,0
B04298,72,13,3597,1,1,1,0,0,0
B04299,61,18,3890,1,1,1,0,0,0
B04300,36,22,1591,3,0,1,0,0,0
B04301,71,13,4462,2,1,1,0,0,0
B04302,82,21,4941,4,1,1,0,0,0
B04303,68,15,2604,4,1,1,0,0,0
B04304,77,22,1997,1,1,1,0,0,0
B04305,40,22,4160,2,1,1,0,0,0
B04306,63,16,2849,4,1,1,0,0,0
B04307,61,10,2406,1,1,1,0,0,0
B04308,23,3,4505,4,1,1,0,0,0
B04309,87,14,2080,2,0,1,0,0,0
B04310,39,6,1960,3,1,1,0,0,0
B04311,51,14,4797,2,1,1,0,0,0
B04312,68,21,2401,3,1,1,0,0,0
B04313,61,29,4131,1,1,1,0,0,0
B04314,67,15,3068,1,0,1,0,0,0
B04315,63,29,1545,3,1,1,0,0,0
B04316,60,6,3946,4,1,1,0,0,0
B04317,65,28,2815,3,1,1,0,0,0
B04318,68,19,2063,7,1,1,0,0,1
B04319,22,9,1363,2,0,1,0,0,0
B04320,81,21,1961,2,1,1,0,0,0
B04321,40,11,1376,3,1,1,0,0,0
B04322,51,19,3165,1,0,1,0,0,1
B04323,56,1,1372,3,1,1,0,0,0
B04324,76,7,4731,2,1,1,0,0,0
B04325,47,11,1361,2,0,1,0,0,1
B04326,99,9,1420,4,1,3,0,0,1
B04327,48,20,2226,3,1,1,0,0,0
B04328,87,3,3124,2,1,1,0,0,0
B04329,33,244,2855,4,1,1,0,0,1
B04330,84,11,2777,4,1,1,0,0,0
B04331,62,7,1175,2,1,1,0,0,0
B04332,69,19,4851,2,1,1,0,0,0
B04333,59,15,4250,2,1,1,0,0,0
B04334,78,25,2261,2,1,1,0,0,0
B04335,64,27,3042,4,0,1,0,0,0
B04336,84,10,2489,2,1,1,0,0,0
B04337,22,15,3827,3,0,1,0,0,0
B04338,73,6,1540,1,1,1,0,0,0
B04339,30,29,4006,1,1,1,0,0,0
B04340,47,9,2078,4,1,1,0,0,0
B04341,40,27,3768,3,1,1,0,0,0
B04342,44,14,2092,1,0,1,0,0,0
B04343,20,8,3544,4,1,1,0,0,0
B04344,77,11,1525,2,1,1,0,0,0
B04345,97,16,3534,3,1,1,0,0,0
B04346,68,25,2415,3,1,1,0,0,0
B04347,24,17,2671,2,1,1,0,0,0
B04348,77,18,4798,1,1,1,0,0,0
B04349,78,11,3196,3,1,1,0,0,0
B04350,69,207,1655,4,1,1,0,0,1
B04351,95,7,3937,1,1,1,0,0,0
B04352,57,5,3773,4,1,1,0,0,0
B04353,59,6,3650,2,1,1,0,0,0
B04354,57,20,1584,3,1,1,0,0,0
B04355,85,19,4513,2,1,1,0,0,0
B04356,73,16,4250,4,1,1,0,0,0
B04357,51,8,1145,2,1,1,0,0,0
B04358,43,20,3153,4,1,1,0,0,0
B04359,71,27,1034,4,1,1,0,0,0
B04360,46,28,4006,1,0,1,0,0,0
B04361,60,24,1038,1,1,1,0,0,0
B04362,76,11,1021,1,1,1,0,0,0
B04363,78,29,3714,4,0,1,0,0,0
B04364,73,7,2065,1,1,1,0,0,0
B04365,53,18,4486,2,1,1,0,0,0
B04366,55,13,4012,2,1,1,0,0,0
B04367,65,16,4228,1,1,1,0,0,0
B04368,20,6,4587,2,1,1,0,0,0
B04369,79,2,1588,4,0,1,0,0,1
B04370,97,11,3045,4,1,1,1,0,1
B04371,93,12,3905,2,1,1,0,0,0
B04372,62,8,3261,1,0,1,0,0,0
B04373,24,6,1916,3,1,3,0,0,1
B04374,65,16,3458,1,1,1,0,0,0
B04375,43,25,2994,3,1,1,0,0,0
B04376,95,26,4992,3,1,1,0,0,0
B04377,71,27,1342,2,1,1,0,0,0
B04378,32,6,4781,3,0,1,0,0,0
B04379,64,17,3304,2,1,1,0,0,0
B04380,79,29,3768,1,0,1,0,0,0
B04381,48,26,1578,3,1,1,0,0,0
B04382,84,17,1337,4,1,1,1,0,1
B04383,65,379,4580,3,0,1,0,0,1
B04384,89,11,3191,3,1,1,0,0,0
B04385,66,16,3638,3,1,1,0,0,0
B04386,90,6,1258,1,1,3,0,0,1
B04387,38,10,4382,3,1,1,0,0,0
B04388,67,7,2821,1,1,1,0,0,0
B04389,20,4,1602,4,1,1,0,0,0
B04390,85,11,2121,4,1,1,1,0,1
B04391,67,14,3995,1,1,4,0,0,1
B04392,73,3,3215,2,1,1,0,0,0
B04393,58,1,2275,1,0,1,0,0,0
B04394,55,6,4502,2,1,1,0,0,0
B04395,49,6,2144,3,1,1,0,0,0
B04396,57,4,2668,1,1,1,0,0,0
B04397,89,13,2333,2,1,1,0,0,0
B04398,41,15,3041,3,1,1,0,0,0
B04399,96,22,1119,2,1,1,0,0,0
B04400,64,8,2613,4,1,1,0,0,0
B04401,76,25,4784,3,1,1,0,0,0
B04402,53,23,4158,3,1,1,0,0,0
B04403,57,10,1524,4,1,1,0,0,0
B04404,51,2,4093,4,1,1,0,0,0
B04405,95,20,2942,4,1,1,1,0,1
B04406,41,27,4672,8,0,1,0,0,1
B04407,93,10,2497,2,0,1,0,0,0
B04408,74,16,2456,3,1,1,0,0,0
B04409,71,1,4548,4,1,1,0,0,0
B04410,66,20,1344,2,1,1,0,0,0
B04411,54,11,3058,4,1,1,0,0,0
B04412,87,20,4918,8,1,1,0,0,1
B04413,64,24,1363,3,1,1,0,0,0
B04414,93,11,4151,1,1,1,0,0,0
B04415,77,23,1093,4,1,1,0,0,0
B04416,37,15,2242,1,1,1,0,0,0
B04417,44,399,1377,2,1,1,0,0,1
B04418,86,16,1559,4,1,1,0,0,0
B04419,55,21,4524,3,1,1,0,0,0
B04420,44,29,3661,3,0,1,0,0,0
B04421,53,4,2240,2,1,1,0,0,0
B04422,77,27,4549,1,1,1,0,0,0
B04423,57,25,1783,1,1,1,0,0,0
B04424,82,3,1377,4,1,1,0,0,0
B04425,72,292,2946,1,1,1,0,0,1
B04426,55,17,4256,3,1,1,0,0,0
B04427,73,227,2165,1,1,1,0,0,1
B04428,62,29,4608,1,1,1,0,0,0
B04429,48,11,1039,7,0,1,0,0,1
B04430,72,13,2141,1,1,1,0,0,0
B04431,73,22,1903,4,1,1,0,0,0
B04432,69,21,1972,2,1,1,0,0,0
B04433,97,16,4727,4,1,1,0,0,0
B04434,54,26,2880,3,1,1,0,0,0
B04435,76,22,4904,3,1,1,1,0,1
B04436,64,10,1300,2,1,1,0,0,0
B04437,85,1,1405,4,1,1,0,0,0
B04438,95,17,4575,3,1,1,1,0,1
B04439,95,263,1101,4,1,1,0,0,1
B04440,29,6,3596,3,1,4,0,0,1
B04441,99,23,3470,3,1,4,0,0,1
B04442,57,6,2461,4,1,1,0,0,0
B04443,56,12,3548,2,1,1,0,0,0
B04444,79,5,2264,1,1,1,0,0,0
B04445,85,19,3780,2,1,1,0,0,0
B04446,24,19,4232,3,1,1,0,0,0
B04447,48,7,3523,4,1,1,0,0,0
B04448,71,21,3100,3,1,1,0,0,0
B04449,61,2,3874,1,1,1,0,0,0
B04450,77,5,4965,3,1,1,0,0,0
B04451,68,4,2284,3,1,1,0,0,0
B04452,50,21,1751,3,1,1,0,0,0
B04453,72,7,4580,3,1,1,0,0,0
B04454,89,22,4641,3,1,1,0,0,0
B04455,70,14,4750,3,1,1,0,0,0
B04456,89,16,4122,3,1,1,0,0,0
B04457,98,6,1620,4,1,1,0,0,0
B04458,66,16,1762,1,0,1,0,0,0
B04459,33,5,4399,1,1,1,0,0,0
B04460,82,20,1135,5,1,1,1,0,1
B04461,49,9,4454,1,1,1,0,0,0
B04462,24,4,1709,1,0,1,0,0,0
B04463,93,4,3764,4,1,1,0,0,0
B04464,42,24,4689,3,1,1,0,0,0
B04465,44,7,1545,1,1,1,0,0,0
B04466,45,26,3489,3,1,1,0,0,0
B04467,79,9,3570,1,0,1,0,0,0
B04468,80,5,2166,3,0,1,0,0,0
B04469,49,11,4256,4,1,1,0,0,0
B04470,23,384,2803,4,1,1,0,0,1
B04471,65,10,2321,1,1,1,0,0,0
B04472,29,20,3113,4,1,1,0,0,0
B04473,95,10,1157,5,1,1,1,0,1
B04474,45,7,3815,2,0,1,0,0,0
B04475,78,13,4865,5,1,1,1,0,1
B04476,41,25,2406,1,1,1,0,0,0
B04477,78,6,1029,3,1,1,1,0,1
B04478,68,12,1398,3,1,1,0,0,0
B04479,86,20,2147,4,1,1,0,0,0
B04480,95,29,3860,3,0,1,0,0,0
B04481,75,11,1291,1,1,1,0,0,0
B04482,62,10,4907,8,1,1,0,0,1
B04483,73,17,4443,3,1,1,0,0,0
B04484,76,14,3879,2,1,1,0,0,0
B04485,75,12,2460,1,1,1,0,0,0
B04486,76,14,3767,2,0,1,0,0,0
B04487,93,11,4191,5,1,1,1,0,1
B04488,84,1,2227,5,1,1,1,0,1
B04489,44,25,3763,1,1,1,0,0,0
B04490,69,2,2575,2,1,1,0,0,0
B04491,69,29,2725,3,0,1,0,0,0
B04492,69,286,3315,2,1,1,0,0,1
B04493,77,14,4068,3,1,1,0,0,0
B04494,91,26,2500,2,0,1,0,0,0
B04495,27,28,4079,4,0,1,0,0,0
B04496,52,21,3086,9,1,1,0,0,1
B04497,67,28,3508,1,1,1,0,0,0
B04498,68,19,2372,2,1,4,0,0,1
B04499,52,28,4679,3,1,1,0,0,0
B04500,35,15,1227,3,1,1,0,0,0
B04501,47,10,1024,3,1,1,0,0,0
B04502,42,18,2582,1,1,1,0,0,0
B04503,53,13,3732,3,1,1,0,0,0
B04504,75,8,4318,3,1,1,0,0,0
B04505,76,22,2820,3,1,1,0,0,0
B04506,24,1,1601,2,1,1,0,0,0
B04507,48,27,2283,3,1,1,0,0,0
B04508,52,6,1226,4,1,1,0,0,0
B04509,43,297,1347,4,1,1,0,0,1
B04510,48,5,2809,4,1,1,0,0,0
B04511,63,6,2447,2,1,1,0,0,0
B04512,70,15,3625,3,1,1,0,0,0
B04513,70,14,2878,4,1,1,0,0,0
B04514,62,15,1712,4,1,1,0,0,0
B04515,68,5,4648,4,1,1,0,0,0
B04516,57,25,2316,3,1,1,0,0,0
B04517,86,270,2113,2,1,1,0,0,1
B04518,43,23,3705,3,1,1,0,0,0
B04519,91,22,1907,5,1,1,1,0,1
B04520,80,6,4678,3,1,1,0,0,0
B04521,95,3,1139,1,1,1,0,0,0
B04522,73,26,3436,3,0,1,0,0,0
B04523,45,20,1232,4,1,1,0,0,0
B04524,75,6,3390,3,0,1,0,0,1
B04525,88,10,2254,2,1,1,0,0,0
B04526,79,10,3535,2,1,1,0,0,0
B04527,68,23,1689,3,1,1,0,0,0
B04528,62,19,2856,4,1,1,0,0,0
B04529,67,18,4852,2,1,1,0,0,0
B04530,32,12,1309,6,1,1,0,0,1
B04531,57,18,2883,1,1,1,0,0,0
B04532,86,25,1011,3,1,1,1,0,1
B04533,53,27,4955,2,0,1,0,0,0
B04534,40,27,3524,3,1,1,0,0,0
B04535,75,22,3567,2,1,1,0,0,0
B04536,65,6,1378,4,1,1,0,0,0
B04537,48,29,3013,2,1,1,0,0,0
B04538,51,21,3592,3,1,1,0,0,0
B04539,67,28,3771,2,1,1,0,0,0
B04540,74,13,4639,1,1,1,0,0,0
B04541,64,5,4522,1,1,1,0,0,0
B04542,55,11,2186,2,1,1,0,0,0
B04543,49,3,3714,1,1,1,0,0,0
B04544,35,27,3403,1,0,1,0,0,1
B04545,31,23,3752,4,1,1,0,0,0
B04546,84,7,3811,3,1,1,0,0,0
B04547,67,15,4567,1,1,1,0,0,0
B04548,44,14,3272,2,0,1,0,0,0
B04549,32,27,2879,2,1,1,0,0,0
B04550,68,15,2991,1,1,1,0,0,0
B04551,46,28,2066,4,1,1,0,0,0
B04552,40,23,1158,4,1,1,0,0,0
B04553,63,4,4362,4,1,1,0,0,0
B04554,24,22,3564,3,1,1,0,0,0
B04555,64,3,4234,4,1,1,0,0,0
B04556,57,24,2501,2,1,1,0,0,0
B04557,59,29,1249,2,1,1,0,0,0
B04558,75,6,2669,1,1,1,0,0,0
B04559,48,28,3878,2,1,1,0,0,0
B04560,21,11,4993,1,1,1,0,0,0
B04561,79,8,3653,2,1,1,0,0,0
B04562,85,24,3165,2,0,1,0,0,1
B04563,49,24,4682,2,0,1,0,0,0
B04564,76,11,3373,1,1,1,0,0,0
B04565,49,24,2277,4,1,1,0,0,0
B04566,99,3,1220,2,1,1,0,0,0
B04567,63,10,1683,4,1,1,0,0,0
B04568,50,24,2022,2,1,1,0,0,0
B04569,92,28,4061,2,1,1,0,0,0
B04570,49,19,4769,2,1,1,0,0,0
B04571,41,2,4530,1,1,1,0,0,0
B04572,68,28,1947,3,0,1,0,0,1
B04573,39,18,4803,4,1,1,0,0,0
B04574,60,17,2122,3,1,1,0,0,0
B04575,86,13,1349,5,0,1,1,0,1
B04576,70,28,2801,1,1,1,0,0,0
B04577,56,22,1772,6,1,1,0,0,1
B04578,73,24,1461,3,1,1,0,0,0
B04579,47,26,2728,1,1,1,0,0,0
B04580,65,10,3784,2,0,1,0,0,0
B04581,68,25,3272,2,1,1,0,0,0
B04582,65,20,4402,1,1,1,0,0,0
B04583,76,19,3948,4,1,1,0,0,0
B04584,77,11,2005,4,1,1,0,0,0
B04585,56,6,2902,2,1,1,0,0,0
B04586,52,9,1649,4,1,1,0,0,0
B04587,78,19,1867,1,1,1,0,0,0
B04588,98,7,1709,3,1,1,0,0,0
B04589,65,27,4227,2,1,1,0,0,0
B04590,41,2,3383,4,0,1,0,0,0
B04591,99,18,3150,3,1,1,0,0,0
B04592,60,15,3612,1,1,1,0,0,0
B04593,73,19,2724,1,0,1,0,0,0
B04594,32,29,2940,7,0,1,0,0,1
B04595,74,15,1600,4,1,1,0,0,0
B04596,60,23,3536,4,1,1,0,0,0
B04597,74,23,1340,4,0,1,0,0,1
B04598,69,15,2581,7,1,1,0,0,1
B04599,63,16,1895,3,1,1,0,0,0
B04600,70,12,2861,3,1,1,0,0,0
B04601,79,7,4455,3,0,1,0,0,1
B04602,27,24,3747,1,1,1,0,0,0
B04603,99,18,1069,4,1,1,0,0,0
B04604,98,4,1556,2,1,1,0,0,0
B04605,74,22,4806,4,1,1,0,0,0
B04606,67,22,4401,1,1,1,0,0,0
B04607,79,29,1321,4,0,1,0,0,0
B04608,75,20,4662,4,0,1,0,0,1
B04609,68,16,4482,4,1,1,0,0,0
B04610,27,20,3434,3,1,3,0,0,1
B04611,74,23,1888,1,1,1,0,0,0
B04612,62,22,3060,3,0,1,0,0,0
B04613,65,206,3910,4,1,1,0,0,1
B04614,49,28,1898,1,0,1,0,0,0
B04615,73,7,1637,2,1,1,0,0,0
B04616,29,27,4951,1,1,1,0,0,0
B04617,36,5,2490,1,1,1,0,0,0
B04618,62,24,3883,3,1,1,0,0,0
B04619,60,2,4506,2,1,1,0,0,0
B04620,22,25,3923,4,1,1,0,0,0
B04621,65,11,3829,2,0,1,0,0,0
B04622,78,18,1041,1,1,1,0,0,0
B04623,72,14,4749,4,1,1,0,0,0
B04624,69,21,3192,4,1,1,0,0,0
B04625,66,19,3384,1,1,1,0,0,0
B04626,60,25,4430,2,0,1,0,0,1
B04627,49,28,4148,2,1,1,0,0,0
B04628,84,24,2321,1,1,1,0,0,0
B04629,74,4,2540,1,1,1,0,0,0
B04630,71,8,1239,2,1,1,0,0,0
B04631,46,23,3883,4,1,1,0,0,0
B04632,26,13,4241,7,1,1,0,0,1
B04633,79,25,4842,1,0,1,0,0,0
B04634,78,20,4605,2,1,1,0,0,0
B04635,50,10,3448,4,0,1,0,0,0
B04636,96,26,4966,2,1,1,0,0,0
B04637,83,7,1357,2,1,1,0,0,0
B04638,92,7,1024,1,1,1,0,0,0
B04639,69,9,1185,1,1,1,0,0,0
B04640,51,19,3233,4,1,1,0,0,0
B04641,22,1,1857,3,1,1,0,0,0
B04642,65,11,4379,1,1,1,0,0,0
B04643,69,22,3465,3,1,1,0,0,0
B04644,78,15,1677,6,1,1,0,0,1
B04645,66,26,1888,4,1,1,0,0,0
B04646,47,28,4051,3,0,1,0,0,0
B04647,60,15,3380,4,1,1,0,0,0
B04648,50,5,1927,3,0,1,0,0,0
B04649,54,24,1797,2,1,1,0,0,0
B04650,44,21,4831,4,1,1,0,0,0
B04651,63,6,3099,2,0,1,0,0,0
B04652,55,18,3421,3,0,1,0,0,0
B04653,40,26,2652,4,1,1,0,0,0
B04654,28,24,3612,1,1,1,0,0,0
B04655,78,7,1965,4,1,1,0,0,0
B04656,76,16,3389,3,0,1,0,0,0
B04657,74,16,1344,4,1,1,0,0,0
B04658,74,15,3379,1,1,1,0,0,0
B04659,74,21,4251,3,0,1,0,0,0
B04660,79,206,1737,2,1,1,0,0,1
B04661,75,16,1314,1,0,1,0,0,0
B04662,79,23,4136,4,0,1,0,0,0
B04663,77,11,3777,1,1,1,0,0,0
B04664,76,5,4984,3,1,1,0,0,0
B04665,47,27,4243,3,1,1,0,0,0
B04666,69,13,1366,4,1,1,0,0,0
B04667,79,295,3035,1,1,1,0,0,1
B04668,21,10,3717,3,1,1,0,0,0
B04669,75,24,1669,2,1,1,0,0,0
B04670,71,24,1649,2,1,5,0,0,1
B04671,69,11,1393,1,0,1,0,0,1
B04672,49,8,4918,4,0,1,0,0,0
B04673,47,18,4211,4,1,1,0,0,0
B04674,43,28,1831,4,1,1,0,0,0
B04675,79,5,3720,2,1,1,0,0,0
B04676,49,27,1068,4,1,1,0,0,0
B04677,54,26,2878,1,1,1,0,0,0
B04678,80,26,2922,4,1,1,1,0,1
B04679,93,11,3368,1,1,1,0,0,0
B04680,78,18,2647,2,0,1,0,0,1
B04681,67,27,1213,4,0,1,0,0,0
B04682,66,27,2249,3,1,1,0,0,0
B04683,64,16,3748,3,1,1,0,0,0
B04684,57,11,4618,2,1,1,0,0,0
B04685,46,15,3711,2,0,1,0,0,0
B04686,78,5,2534,2,1,1,0,0,0
B04687,77,29,3363,3,1,1,0,0,0
B04688,72,12,3447,6,1,1,0,0,1
B04689,71,20,3768,3,1,1,0,0,0
B04690,60,8,2475,3,0,1,0,0,0
B04691,30,22,3077,3,1,1,0,0,0
B04692,70,18,2360,3,1,1,0,0,0
B04693,46,7,4300,1,1,1,0,0,0
B04694,77,23,3398,1,1,1,0,0,0
B04695,65,29,1779,3,1,1,0,0,0
B04696,34,19,4276,3,0,1,0,0,0
B04697,84,25,3040,3,0,1,0,0,0
B04698,86,6,1951,2,1,1,0,0,0
B04699,59,29,1714,2,1,1,0,0,0
B04700,74,15,4750,1,1,1,0,0,0
B04701,71,11,4980,2,1,1,0,0,0
B04702,70,2,4064,4,0,1,0,0,1
B04703,71,6,3233,1,1,1,0,0,0
B04704,71,26,2227,4,1,1,0,0,0
B04705,24,15,1991,4,1,1,0,0,0
B04706,37,24,2057,3,1,1,0,0,0
B04707,69,12,1986,2,1,1,0,0,0
B04708,77,15,1736,4,1,1,1,0,1
B04709,24,15,4187,2,0,1,0,0,0
B04710,39,368,2077,3,1,1,0,0,1
B04711,78,25,1135,2,0,3,0,0,1
B04712,51,21,3254,3,1,1,0,0,0
B04713,64,27,3337,2,1,1,0,0,0
B04714,74,330,1881,1,1,1,0,0,1
B04715,76,29,1754,2,0,1,0,0,0
B04716,96,4,2828,2,1,1,0,0,0
B04717,69,28,4612,3,1,1,0,0,0
B04718,68,17,3355,1,1,1,0,0,0
B04719,64,371,3457,2,1,1,0,0,1
B04720,64,29,3213,3,1,1,0,0,0
B04721,89,4,2889,1,1,1,0,0,0
B04722,58,25,4222,4,1,1,0,0,0
B04723,91,23,3333,4,1,1,0,0,0
B04724,49,21,3340,3,1,1,0,0,0
B04725,72,18,3740,3,1,1,0,0,0
B04726,64,12,1157,2,1,1,0,0,0
B04727,96,9,2897,4,1,1,0,0,0
B04728,56,24,1637,1,1,1,0,0,0
B04729,66,22,1019,3,1,1,0,0,0
B04730,53,8,1556,1,1,1,0,0,0
B04731,63,11,2370,1,1,1,0,0,0
B04732,74,16,3038,7,1,1,0,0,1
B04733,70,2,3905,4,1,1,0,0,0
B04734,85,12,4076,3,1,1,1,0,1
B04735,77,9,2850,4,1,1,0,0,0
B04736,71,15,1296,1,1,1,0,0,0
B04737,50,28,1784,3,1,1,0,0,0
B04738,64,15,3397,2,1,1,0,0,0
B04739,66,19,4740,1,1,1,0,0,0
B04740,72,2,4693,3,1,1,0,0,0
B04741,61,20,2410,3,1,1,0,0,0
B04742,26,13,1170,2,1,1,0,0,0
B04743,73,24,2856,3,1,1,0,0,0
B04744,82,19,1831,1,1,1,0,0,0
B04745,72,20,2579,1,1,1,0,0,0
B04746,50,6,3074,3,1,1,0,0,0
B04747,66,27,2125,3,0,1,0,0,1
B04748,24,5,3963,2,0,1,0,0,1
B04749,87,25,3500,4,1,1,0,0,0
B04750,82,26,2709,1,1,1,0,0,0
B04751,59,2,2209,1,1,1,0,0,0
B04752,82,4,4489,4,1,1,0,0,0
B04753,47,17,3392,2,1,1,0,0,0
B04754,77,14,3589,1,1,1,0,0,0
B04755,33,21,4066,2,1,1,0,0,0
B04756,45,2,3993,3,1,1,0,0,0
B04757,67,13,1232,1,1,1,0,0,0
B04758,74,2,3451,4,1,1,0,0,0
B04759,75,10,1310,3,1,1,0,0,0
B04760,85,27,1789,1,1,1,0,0,0
B04761,33,17,2272,2,1,1,0,0,0
B04762,42,7,2430,4,1,1,0,0,0
B04763,60,26,1449,4,1,1,0,0,0
B04764,77,7,1849,2,1,1,0,0,0
B04765,64,13,4176,2,1,5,0,0,1
B04766,28,28,4572,2,1,1,0,0,0
B04767,64,9,1970,3,1,1,0,0,0
B04768,89,19,2018,4,1,1,0,0,0
B04769,63,7,2613,2,1,1,0,0,0
B04770,46,17,3707,2,1,1,0,0,0
B04771,64,3,1265,4,0,1,0,0,0
B04772,59,20,4185,2,0,1,0,0,1
B04773,62,23,4048,3,0,1,0,0,0
B04774,75,3,2167,3,1,1,0,0,0
B04775,67,24,3295,3,1,1,0,0,0
B04776,71,4,1979,4,0,1,0,0,1
B04777,53,9,1586,4,1,1,0,0,0
B04778,49,14,2567,4,1,1,0,0,0
B04779,29,16,3421,3,1,1,0,0,0
B04780,34,15,4954,2,1,1,0,0,0
B04781,91,22,3618,4,0,1,0,0,0
B04782,65,20,4667,1,0,1,0,0,1
B04783,76,18,1529,4,1,1,0,0,0
B04784,42,3,1386,2,1,1,0,0,0
B04785,79,5,2806,1,1,1,0,0,0
B04786,86,11,2397,4,1,1,1,0,1
B04787,65,3,1401,2,1,1,0,0,0
B04788,28,10,4092,4,1,1,0,0,0
B04789,29,8,2299,1,1,1,0,0,0
B04790,56,14,4844,4,1,1,0,0,0
B04791,76,21,4704,2,0,1,0,0,0
B04792,46,6,3229,2,1,1,0,0,0
B04793,53,9,4371,1,1,1,0,0,0
B04794,71,13,4917,4,1,1,0,0,0
B04795,94,8,2470,3,1,1,0,0,0
B04796,41,29,4978,1,1,1,0,0,0
B04797,89,8,2045,4,1,1,0,0,0
B04798,67,24,1251,1,0,1,0,0,1
B04799,33,10,2495,3,1,1,0,0,0
B04800,82,27,4613,2,1,1,0,0,0
B04801,71,25,4655,1,1,1,0,0,0
B04802,72,8,3281,1,1,1,0,0,0
B04803,53,21,1791,3,1,1,0,0,0
B04804,61,23,4807,1,1,1,0,0,0
B04805,37,11,1628,3,1,1,0,0,0
B04806,84,1,3646,1,1,1,0,0,0
B04807,62,13,1980,3,1,1,0,0,0
B04808,90,20,4393,4,1,1,1,0,1
B04809,57,7,4449,9,1,1,0,0,1
B04810,53,20,2875,1,1,1,0,0,0
B04811,46,22,2782,2,1,1,0,0,0
B04812,88,21,2583,2,1,5,0,0,1
B04813,53,19,1643,1,1,4,0,0,1
B04814,54,7,2385,1,1,1,0,0,0
B04815,27,376,3659,2,1,1,0,0,1
B04816,45,24,3796,1,1,1,0,0,0
B04817,85,9,2730,2,1,1,0,0,0
B04818,45,23,4167,3,1,1,0,0,0
B04819,83,20,1071,5,1,1,1,0,1
B04820,73,26,3237,4,1,1,0,0,0
B04821,45,18,4106,8,1,1,0,0,1
B04822,64,18,4782,2,0,1,0,0,1
B04823,76,14,4801,2,1,1,0,0,0
B04824,72,16,4715,2,1,1,0,0,0
B04825,59,20,4589,2,1,1,0,0,0
B04826,93,18,2333,4,0,1,0,0,1
B04827,81,13,1623,4,1,1,0,0,0
B04828,61,6,1000,3,1,1,0,0,0
B04829,78,19,2819,3,1,1,0,0,0
B04830,78,26,2688,1,1,1,0,0,0
B04831,64,24,2461,2,1,1,0,0,0
B04832,78,5,1243,3,0,1,0,0,0
B04833,76,14,2519,4,0,1,0,0,0
B04834,38,4,4567,2,1,1,0,0,0
B04835,80,4,3615,2,1,5,0,0,1
B04836,73,8,3091,3,1,5,0,0,1
B04837,75,23,4567,4,1,1,0,0,0
